timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1328.771000,-6.979547,2.204912,-5.099891,-0.115535,-5.742860,-0.044951,-7.080930,2.450599
1328.971000,-6.994629,2.249722,-5.102071,-0.054285,-5.753836,-0.013381,-7.109735,2.588320
1329.171000,-7.005524,2.279791,-5.122780,0.046434,-5.766362,0.018085,-7.096315,2.449974
1329.471000,-7.028321,2.331985,-5.193294,0.188424,-5.791771,0.084368,-7.116968,2.529985
1329.771000,-7.061222,2.386947,-5.279134,0.147916,-5.824219,0.147237,-7.155589,2.576172
1329.971000,-7.087156,2.422828,-5.296646,0.157034,-5.840108,0.177170,-7.176555,2.619217
1330.171000,-7.119183,2.464161,-5.328487,0.140329,-5.856836,0.207896,-7.196004,2.610557
1330.371000,-7.142087,2.493630,-5.367259,0.118178,-5.873445,0.238597,-7.221855,2.683239
1330.671000,-7.179995,2.543888,-5.390842,0.149185,-5.910345,0.300768,-7.237353,2.597499
1330.771000,-7.192974,2.561866,-5.414157,0.158308,-5.926961,0.331892,-7.261836,2.617399
1330.971000,-7.218602,2.597680,-5.448375,0.140609,-5.946325,0.363804,-7.292225,2.694655
1331.171000,-7.250154,2.644380,-5.481663,0.123068,-5.963345,0.395165,-7.307188,2.722442
1331.371000,-7.271260,2.675266,-5.510200,0.117069,-5.981695,0.427481,-7.333898,2.761015
1331.671000,-7.305253,2.723000,-5.506358,0.073923,-6.018227,0.489462,-7.356376,2.792922
1331.971000,-7.344191,2.776326,-5.536199,0.110437,-6.056694,0.551791,-7.404967,2.829577
1332.171000,-7.368976,2.811211,-5.560591,0.106524,-6.074980,0.583444,-7.437612,2.940951
1332.371000,-7.399523,2.855525,-5.585591,0.100331,-6.093588,0.614680,-7.449436,2.879627
1332.571000,-7.420146,2.885425,-5.598743,0.114553,-6.111925,0.646024,-7.476366,2.949339
1332.871000,-7.453599,2.934643,-5.643035,0.115057,-6.148280,0.708391,-7.506396,2.990200
1333.171000,-7.489962,2.989379,-5.706725,0.116021,-6.185275,0.773309,-7.547186,3.078304
1333.371000,-7.514485,3.025934,-5.730986,0.138016,-6.204137,0.805194,-7.560774,3.057625
1333.571000,-7.544379,3.069448,-5.754958,0.152185,-6.223325,0.837072,-7.595180,3.101877
